posicao_ranking,Artista,Musica,Observacao,prob_aparecer,prob_posicao_exata,posicao_prevista,forca_musica,dropout_score,streak_anos
1328,Creed,Rain,,0.01913049454164285,0.004369154862783321,262.3233333333333,0.02,1.0,0
1329,David Bowie and Pat Metheny Group,This Is Not America,,0.07092879880908001,0.01619921040480634,314.34598519715223,0.19,0.8,0
1330,Jethro Tull,Cross-Eyed Mary,,0.0,0.0,243.4205555993681,0.02,1.0,0
1331,Capital Inicial,Natasha,,0.05751883104449059,0.013136549074181273,300.9715092637653,0.29000000000000004,0.1,0
1332,Faces,Ooh La La,,0.01746421210373912,0.003988597737065005,261.0448509641994,0.02,1.0,0
1333,Aerosmith,Come Together,,0.0,0.0,243.7555288614002,0.02,1.0,0
1334,Led Zeppelin,Thank You,,0.012750826784284694,0.002912122147589871,256.7679285714286,0.08,0.84,0
1335,Angra,Rebirth,,0.04520377056960068,0.010323950254939498,289.33878651599156,0.04,0.92,0
1336,Neil Young and Crazy Horse,"Hey Hey, My My (Into the Black)",,0.04520377056960068,0.010323950254939498,289.5398068809352,0.04,0.92,0
1337,Led Zeppelin,Dazed and Confused,,0.04005919772003016,0.009148997070445721,284.53114209269984,0.1,0.8,0
1338,Bon Jovi,These Days,,0.05663097918780831,0.012933775316889714,301.28298262095694,0.16999999999999998,0.5,0
1339,The Beatles,I Am the Walrus,,0.05864222464325363,0.013393117486156769,303.3913624370279,0.06,0.88,0
1340,Ghost,Mary on a Cross,,0.08684174355211195,0.01983351895620721,331.63761131367227,0.36,0.0,1
1341,Capital Inicial,Fátima,,0.17162668479733892,0.03919729115383749,416.4232312188158,0.29000000000000004,0.1,0
1342,Scorpions,The Future Never Dies,,0.016527556245196657,0.0037746777837571045,261.5183333333333,0.02,1.0,0
1343,Smokey Robinson & The Miracles,The Tears of a Clown,,0.0,0.0,245.00285994719417,0.02,1.0,0
1344,Danzig,Mother,,0.11313882004818879,0.025839427449566642,358.2124605872352,0.26,0.2,0
1345,Genesis,Land of Confusion,,0.02805741459546775,0.006407946702583693,273.31779773281795,0.06999999999999999,0.92,0
1346,Nirvana,Come as You Are,acústica,0.001605063682748651,0.00036657556234591436,247.00709595959597,0.02,1.0,0
1347,Rush,Finding My Way,,0.001605063682748651,0.00036657556234591436,247.00709595959597,0.02,1.0,0
1348,Yes,Soon,,0.026944647241357367,0.006153805185971316,272.35447839513733,0.2,0.6,0
1349,The Honeydrippers,Sea of Love,,0.001605063682748651,0.00036657556234591436,247.0579292929293,0.02,1.0,0
1350,Paul Anka,Diana,,0.0,0.0,245.56397854693478,0.02,1.0,0
1351,Iggy Pop,Cry for Love,,0.06162493931350304,0.01407433052419129,307.20687223084735,0.2,0.72,0
1352,Heart,Magic Man,,0.00313053581041792,0.0007149734540019991,248.74209595959599,0.02,1.0,0
1353,Queen,We Are the Champions / We Will Rock You,,0.031443036423805644,0.007181178468371467,277.21,0.02,1.0,0
1354,Winger,Miles Away,,0.08731269369209732,0.019941077811508442,333.35767428022604,0.1,0.8,0
1355,Yes,And You and I,,0.001605063682748651,0.00036657556234591436,248.74209595959599,0.02,1.0,0
1356,Fleetwood Mac,Don't Stop,,0.06440466822888427,0.01470918426942094,311.55559054501805,0.21999999999999997,0.6799999999999999,0
1357,Alice Cooper,Perfect,,0.07614425292949827,0.017390351944939878,323.54171394855734,0.11999999999999998,0.88,0
1358,Greta Van Fleet,"Lover, Leaver",,0.05491443472404372,0.012541739001533866,302.70954373016576,0.16999999999999998,0.5,0
1359,Paul McCartney,Another Day,,0.04183987215023687,0.009555679831774036,289.64667882607586,0.04,0.92,0
1360,Ted Nugent,Cat Scratch Fever,,0.03385739804158183,0.0077325870992284475,281.85149887748173,0.08,0.84,0
1361,Supertramp,School,,0.0901300300983891,0.020584520616024102,338.17129084313854,0.31,0.48,0
1362,The Allman Brothers Band,Ramblin' Man,,0.03370416904699758,0.00769759160000861,281.8688270700171,0.16,0.6799999999999999,0
1363,The Beatles,Strawberry Fields Forever,,0.05835884537159164,0.013328397365090436,307.32167884008743,0.18,0.76,0
1364,Soft Cell,Tainted Love,,0.09148501832049961,0.020893982212365034,340.6257895225754,0.06,0.88,0
1365,Wings,Jet,,0.013750521408851258,0.0031404393309598863,263.2190886641478,0.02,1.0,0
1366,Genesis,Abacab,,0.028374606097943723,0.006480389095144938,277.9271102409728,0.06999999999999999,0.92,0
1367,The Beach Boys,God Only Knows,,0.00639834059075838,0.001461297346234479,256.05900879280586,0.02,1.0,0
1368,Genesis,Firth of Fifth,,0.044654772794407535,0.010198566340063643,294.35296446993476,0.04,0.92,0
1369,Ozzy Osbourne,Hellraiser,,0.01913049454164285,0.004369154862783321,268.86833333333334,0.02,1.0,0
1370,Slade,She Did it to Me,,0.04398987473586953,0.010046712315621521,293.92632354832426,0.06999999999999999,0.92,0
1371,Elvis Presley,All Shook Up,,0.019809868322257413,0.004524314952908451,270.4082109385024,0.02,1.0,0
1372,Dio,Dream On,,0.024058392478236126,0.005494622329716741,275.11330262732486,0.06,0.88,0
1373,Small Faces,Itchycoo Park,,0.0,0.0,251.21785994719414,0.02,1.0,0
1374,Guns N' Roses,Better,,0.008635191550392279,0.0019721648633460732,259.97285994719414,0.02,1.0,0
1375,Queen,One Year of Love,,0.06764677365613543,0.015449638765372206,319.1203289866721,0.22999999999999998,0.3,0
1376,Foghat,"Ride, Ride, Ride",,0.06353994063985885,0.01451169179256159,315.2079573826894,0.22999999999999998,0.3,0
1377,Blind Faith,Sea Of Joy,,0.020307314887584214,0.004637925245373258,272.24850107528437,0.04,0.92,0
1378,Ugly Kid Joe,Cat's in the Cradle,,0.08509326219928662,0.01943418867289679,337.0990558504461,0.16,0.92,0
1379,Norman Greenbaum,Spirit in the Sky,,0.0,0.0,252.04141158881498,0.02,1.0,0
1380,America,Ventura Highway,,0.03596947832829881,0.008214958625756994,288.05356707626373,0.1,0.8,0
1381,Creedence Clearwater Revival,Green River,,0.09900607187484155,0.02261169252239787,351.21615876849717,0.06,0.88,0
1382,Linkin Park,What I've Done,,0.09208962810792179,0.02103206718382522,344.3293238413238,0.36,0.0,1
1383,Joe Cocker,Feelin' Alright?,,0.0,0.0,252.26285994719416,0.02,1.0,0
1384,Cat Mother and The All Night Newsboys,Good Old Rock´n Roll,,0.0,0.0,252.26285994719416,0.02,1.0,0
1385,Talking Heads,The Lady Don't Mind,,0.07769060001777825,0.01774351740470374,329.96910373181066,0.22999999999999998,0.3,0
1386,The Moody Blues,Tuesday Afternoon,,0.0028057085903054556,0.0006407871633533474,255.0983966426497,0.04,0.92,0
1387,Oingo Boingo,Just Another Day,,0.07569501851632046,0.017287752677754554,328.07979276162007,0.22999999999999998,0.84,0
1388,The 5th Dimension,Aquarius/Let the Sunshine In,,0.05191173710651968,0.011855962119576353,304.4059280000211,0.06,0.88,0
1389,Gotthard,Hush,,0.004853412946798202,0.0011084560689970466,257.5320580755832,0.02,1.0,0
1390,The Alan Parsons Project,Time,,0.026442392180824933,0.00603909669606239,279.36368629624883,0.1,0.8,0
1391,Uriah Heep,Look at Yourself,,0.0306985652038604,0.007011150974113775,283.64748257160517,0.04,0.92,0
1392,Tom Petty and the Heartbreakers,The Waiting,,0.0025629871643244174,0.0005853527627256841,255.56763288223422,0.02,1.0,0
1393,Led Zeppelin,The Battle of Evermore,,0.0025629871643244174,0.0005853527627256841,255.56763288223422,0.02,1.0,0
1394,The Sheepdogs,I Don't Know,,0.07769060001777825,0.01774351740470374,330.8384762808302,0.22999999999999998,0.3,0
1395,Lou Reed,Satellite of Love,,0.07096104094585526,0.016206574087348442,324.4648748380883,0.15,0.76,0
1396,Bad Company,Shooting Star,,0.04242471958715551,0.009689251340729914,296.0491737652668,0.12,0.76,0
1397,Mike and the Mechanics,Over My Shoulder,,0.010481600411012634,0.0023938605092429957,264.4901515151515,0.02,1.0,0
1398,Ramones,I Don't Want to Grow Up,,0.06206295987870332,0.01417436869509576,316.0832594398454,0.15000000000000002,0.88,0
1399,Paul McCartney,New,,0.036627142513713205,0.008365160528145189,290.9370014241944,0.06999999999999999,0.92,0
1400,Creedence Clearwater Revival,Up Around the Bend,,0.07669586906821184,0.017516333859814263,331.1466941780306,0.13999999999999999,0.84,0
1401,ZZ Top,"I'm Bad, I'm Nationwide",,0.01720693002581122,0.003929837873882234,271.8083484931071,0.02,1.0,0
1402,REO Speedwagon,Keep On Loving You,,0.011518570971455488,0.0026306910290635754,266.3592498451285,0.04,0.92,0
1403,The Beatles,Lucy in the Sky with Diamonds,,0.03684638136783302,0.008415231816344432,291.7712730961781,0.12,0.76,0
1404,Faith No More,From Out of Nowhere,,0.0803516673170253,0.018351270388056593,335.4224226430956,0.22,0.7360000000000001,0
1405,Coldplay,The Scientist,,0.010819939239093359,0.0024711326745160615,265.9505288614002,0.02,1.0,0
1406,W.E.T.,One Love,,0.06699071310846914,0.015299803112881526,322.1663053307917,0.06999999999999999,0.92,0
1407,Aerosmith,Train Kept A-Rollin',,0.010819939239093359,0.0024711326745160615,266.2005555993681,0.02,1.0,0
1408,Golden Earring,Radar Love,,0.008956128283343369,0.002045462617586912,264.4901515151515,0.02,1.0,0
1409,The Champs,Tequila,,0.0025629871643244174,0.0005853527627256841,258.7876328822342,0.02,1.0,0
1410,Ramones,Needles and Pins,,0.0025629871643244174,0.0005853527627256841,258.7876328822342,0.02,1.0,0
1411,Deep Purple,Mistreated,,0.032601144662894196,0.00744567525037722,288.9263088583027,0.04,0.92,0
1412,Rage Against the Machine,Guerrilla Radio,,0.08057764211724537,0.018402880078286967,337.04197036157626,0.19,0.92,0
1413,Pink Floyd,Us and Them,,0.02449693296936733,0.005594779244906908,281.07399307857145,0.1,0.8,0
1414,Badfinger,Baby Blue,,0.0448733402596832,0.010248484291827864,301.7050370560569,0.04,0.92,0
1415,David Bowie,Young Americans,,0.05826691688263215,0.01330740209998156,315.6165476356748,0.13,0.92,0
1416,P.O.D.,Youth of the Nation,,0.10597825033232414,0.024204046935682535,363.46668958073803,0.29000000000000004,0.1,0
1417,Kiss,Hard Luck Woman,,0.05957663380351778,0.013606524322948706,317.0741041966806,0.21000000000000002,0.76,0
1418,Manowar,Warriors of the World United,,0.06258266327861388,0.014293062157618724,320.20612790964105,0.22999999999999998,0.3,0
1419,Iggy Pop,Wild One,,0.02916191857875361,0.006660200973325746,286.875769160585,0.04999999999999999,0.9,0
1420,Neil Young and Crazy Horse,"My My, Hey Hey",,0.019143191016271564,0.004372054571609117,277.1680345023134,0.21,0.64,0
1421,Led Zeppelin,In the Evening,,0.006032253253946091,0.0013776877843198578,264.0855555993681,0.02,1.0,0
1422,Rush,Bastille Day,,0.04396987212162615,0.010042143980019971,302.0559582760267,0.04,0.92,0
1423,The Cure,A Night Like This,,0.02496781788472418,0.0057023232037556595,283.0759167986072,0.06,0.88,0
1424,Whitesnake,Fool for Your Loving,,0.059330954462574,0.013550414373211998,317.5485911949495,0.15999999999999998,0.8,0
1425,The Clash,Tommy Gun,,0.04162432823353449,0.009506452418977487,300.53741525463664,0.13999999999999999,0.84,0
1426,Pixies,Debaser,,0.013461075820224955,0.003074333742403095,272.3931515151515,0.02,1.0,0
1427,Richie Sambora,Hard Times Come Easy,,0.021578926741583345,0.004928344769206232,280.5501080287007,0.02,1.0,0
1428,The Who,Heaven and Hell,,0.024632935550900993,0.005625840456584705,283.8818647664099,0.04,0.92,0
1429,Aerosmith,I'm Down,,0.018832403014234205,0.004301074654835903,278.1026893343472,0.02,1.0,0
1430,Thin Lizzy,Cowboy Song,,0.03469808900231306,0.007924589924413196,294.0466222242426,0.06999999999999999,0.92,0
1431,Johnny Rivers,Whiter Shade of Pale,,0.06353994063985885,0.01451169179256159,323.01780034498023,0.22999999999999998,0.3,0
1432,Mr. Big,Green-Tinted Sixties Mind,,0.026991396316647938,0.006164482063622952,286.5408635746474,0.11000000000000001,0.7,0
1433,The Cult,Hollow Man,,0.018248761805372226,0.0041677786325993,278.05677896613196,0.02,1.0,0
1434,Motörhead,Cat Scratch Fever,,0.05312408612930987,0.012132846787496676,312.9513347873756,0.07999999999999999,0.8,0
1435,Alice Cooper,I Never Cry,,0.06145244706281216,0.0140349355491028,321.4785274733281,0.31,0.48,0
1436,Focus,House of the king,,0.04393558302939093,0.010034312799610399,303.965750047529,0.08,0.84,0
1437,Fleetwood Mac,Go Your Own Way,,0.061524045533529775,0.014051287703816981,321.6135418378275,0.06,0.88,0
1438,Black Label Society,The Last Goodbye,,0.025636601313101654,0.00585506459587617,285.76576725080145,0.06999999999999999,0.92,0
1439,Wings,Silly Love Songs,,0.037316768785722695,0.0085226621532754,297.5687722393804,0.04,0.92,0
1440,Ritchie Valens,La Bamba,,0.0502535041845356,0.011477243398063785,310.510407993146,0.15,0.76,0
1441,Oingo Boingo,Not My Slave,,0.039797771728621444,0.009089290791596786,300.2375986766886,0.04,0.92,0
1442,The Nixons,Sister,acústica,0.031902564707476655,0.007286128721006977,292.4363646938883,0.08,0.84,0
1443,The Beatles,Nowhere Man,,0.044240066419009315,0.010103852825326517,304.9822455367608,0.06,0.88,0
1444,The Who,I Can See for Miles,,0.05259181036572385,0.012011281961467155,313.4129265179942,0.09999999999999998,0.92,0
1445,Genesis,I Know What I Like (In Your Wardrobe),,0.02496781788472418,0.0057023232037556595,285.91771585477653,0.06,0.88,0
1446,The Offspring,Gone Away,,0.05589190003206693,0.012764979299606414,317.067763059459,0.19999999999999998,0.4,0
1447,Alice in Chains,We Die Young,,0.0463956310713986,0.010596155612509024,307.6316284959564,0.19999999999999998,0.4,0
1448,The Sweet,"Funny, Funny",,0.05422508629516272,0.012384300832141995,315.6854730161336,0.10999999999999999,0.84,0
1449,Ozzy Osbourne,You're No Different,,0.11919430837401424,0.027222421820554604,380.69117870180673,0.26,0.2,0
1450,Fleetwood Mac,The Chain,,0.05589190003206693,0.012764979299606414,317.4014252072952,0.19999999999999998,0.4,0
1451,Nazareth,Holy Roller,,0.013837390855182,0.0031602791768685777,275.4536215541721,0.02,1.0,0
1452,John Mellencamp,Small Town,,0.03180716903345167,0.007264341596155213,293.67687624283116,0.13,0.8,0
1453,The Allman Brothers Band,Jessica,,0.035563757653744886,0.00812229732762378,297.4356415232669,0.04,0.92,0
1454,Creedence Clearwater Revival,I Put a Spell on You,,0.020382846477856854,0.004655175673176633,282.50819467318104,0.06,0.88,0
1455,Nirvana,Molly's Lips,,0.08684174355211195,0.01983351895620721,349.08183831573837,0.36,0.0,1
1456,Otis Redding,(Sittin' On) The Dock of the Bay,,0.014118639577202772,0.0032245127082492636,276.6556139943586,0.04,0.92,0
1457,Iron Maiden,Killers,,0.06790894289705045,0.015509514792691971,330.4825362554113,0.04,0.92,0
1458,Lenny Kravitz,Can't Get You Off My Mind,,0.024610912984838296,0.005620810790394197,287.43092340917576,0.04,0.92,0
1459,The Ventures,"Walk, Don't Run",,0.07962041710516006,0.018184262399207812,342.44277276181754,0.06,0.88,0
1460,The Beach Boys,Kokomo,,0.013386827349298988,0.0030573763622844434,276.2616049548746,0.02,1.0,0
1461,Jerry Lee Lewis,Good Golly Miss Molly,,0.018832403014234205,0.004301074654835903,281.765941195404,0.02,1.0,0
1462,Led Zeppelin,Travelling Riverside Blues,,0.06488855491528679,0.014819697662806018,328.3151881767013,0.06,0.88,0
1463,The Youngbloods,Get Together,,0.0,0.0,263.4671998436287,0.06,0.88,0
1464,Whitesnake,"All I Want, All I Need",,0.0,0.0,263.56583156033514,0.04,0.92,0
1465,David Bowie,Underground,,0.04565746948306644,0.010427569155626747,309.223582449983,0.06999999999999999,0.92,0
1466,Europe,Always the Pretenders,,0.029233362202655024,0.006676517763051399,292.91463302846586,0.04,0.92,0
1467,38 Special,Back Where You Belong,,0.05090383172610917,0.011625769706909749,314.60243484156655,0.06,0.88,0
1468,Genesis,Misunderstanding,,0.013461075820224955,0.003074333742403095,277.30176262626264,0.02,1.0,0
1469,Armored Dawn,Ragnarok,,0.05952532355108505,0.01359480573206549,323.5772030350619,0.22999999999999998,0.3,0
1470,Devo,Time Out For Fun,,0.06053665642565504,0.013825780939590922,324.6314696050469,0.06,0.88,0
1471,Twisted Sister,The Price,,0.05473603962805088,0.012500995893745558,319.0122050073189,0.09999999999999998,0.92,0
1472,Rush,Red Barchetta,,0.014391467434088687,0.003286823024118049,278.83044234801037,0.04,0.92,0
1473,Alphaville,Forever Young,,0.004853412946798202,0.0011084560689970466,269.69885729425346,0.02,1.0,0
1474,Faith No More,Midlife Crisis,,0.0217049136364643,0.00495711852898635,286.8368202986317,0.04,0.92,0
1475,Deep Purple,Lazy,,0.027078991196432672,0.006184487589049038,292.2756443494262,0.08,0.84,0
1476,John Mellencamp and Meshell Ndegeocello,Wild Night,,0.02916191857875361,0.006660200973325746,294.5006663224559,0.04999999999999999,0.9,0
1477,Mick Jagger,Hard Woman,,0.01200720389397379,0.0027422884007305567,277.38129592845553,0.02,1.0,0
1478,The Lovin' Spoonful,Do You Believe in Magic,,0.027822706776884636,0.006354342505124843,293.2369074399409,0.08,0.84,0
1479,Ozzy Osbourne,Black Rain,,0.018832403014234205,0.004301074654835903,284.3564443280261,0.02,1.0,0
1480,Pearl Jam,Better Man,acústica,0.014994364402310336,0.003424516810064303,280.9605789998697,0.02,1.0,0
1481,Aerosmith,Same Old Song and Dance,,0.018059954802257718,0.004124657581337942,284.0846305158204,0.04,0.92,0
1482,Dire Straits,Sultans of Swing,ao vivo,0.07170847999071148,0.016377279394017803,337.97951568629605,0.07999999999999999,0.8,0
1483,Foghat,Fool For the City,,0.031664967888779164,0.007231864713689535,297.9441722180262,0.08,0.84,0
1484,Peter Frampton,I Can't Stand It No More,,0.0848692743694561,0.019383032780727977,351.3365459616525,0.06,0.88,0
1485,Gary Numan,Cars,,0.047778038016165716,0.010911879286663241,314.5122408147465,0.14,0.72,0
1486,Janis Joplin,Try (Just A Little Bit Harder),,0.05424322775367528,0.012388444104105277,321.01697559228205,0.08,0.84,0
1487,Supertramp,Fool's Overture,,0.057097332893263304,0.013040284406632815,323.89353376453647,0.06,0.88,0
1488,Simon & Garfunkel,I Am a Rock,,0.0025629871643244174,0.0005853527627256841,269.6063299721813,0.02,1.0,0
1489,Neil Young,Heart of Gold,,0.0,0.0,267.3060852951624,0.04,0.92,0
1490,America,You Can Do Magic,,0.01421893631384018,0.0032474191717307348,281.53724765066335,0.02,1.0,0
1491,Elvis Presley,Always on My Mind,,0.02609078922801482,0.005958795178101351,293.4395038934739,0.12,0.76,0
1492,The Surfaris,Wipe Out,,0.0,0.0,267.37091942587426,0.04,0.92,0
1493,The Beach Boys,I Get Around,,0.08434710249126072,0.019263775550034862,351.84504011968573,0.06,0.88,0
1494,Santana,Black Magic Woman/Gypsy Queen,,0.04650793268710123,0.010621803833430732,314.1298652311084,0.06,0.88,0
1495,Junior Wells,"Good Morning, School Girl",,0.010472259028704956,0.002391727059642628,278.40735729425336,0.02,1.0,0
1496,Bad Company,Rock 'n' Roll Fantasy,,0.002864225804774105,0.0006541517301498667,270.8376312406136,0.02,1.0,0
1497,Stevie Wonder,My Cherie Amour,,0.003540452472347631,0.000808593060798233,272.0265824112358,0.02,1.0,0
1498,Creed,One Last Breath,,0.025734988804616218,0.005877535012730902,294.27032796029374,0.02,1.0,0
1499,The Rolling Stones,Hot Stuff,,0.06150356781056298,0.014046610859594041,330.0555819950374,0.19999999999999998,0.4,0
