ID_Musica,Artista,Musica,Genero,Pais,prob_aparicao_raw,prob_aparicao,posicao_prevista,posicao_min,posicao_max,num_aparicoes_historicas,melhor_posicao_historica,posicao_media_historica,apareceu_ano_anterior,posicao_ano_anterior,frequencia_aparicao,streak_anos,anos_desde_primeira,aparicao_unica,forca_musica,anos_desde_ultima
Bee Gees|||I Started a Joke|||NONE,Bee Gees,I Started a Joke,Disco,Reino Unido,0.48229120045363805,0.24114560022681902,323,186,460,2,226,290.5,0,,0.08,0,24,0,0,23
"Blood, Sweat & Tears|||Spinning Wheel|||NONE","Blood, Sweat & Tears",Spinning Wheel,Jazz fusion,Estados Unidos,0.482183691639117,0.2410918458195585,297,147,447,2,306,385.0,0,,0.08,0,24,0,0,22
Hall & Oates|||Maneater|||NONE,Hall & Oates,Maneater,Pop rock,Estados Unidos,0.4820329799198361,0.24101648995991806,353,223,482,2,327,388.0,0,,0.08,0,24,0,0,21
Eric Clapton|||Lay Down Sally|||NONE,Eric Clapton,Lay Down Sally,Rock,Reino Unido,0.4816217115276125,0.24081085576380626,305,183,426,2,249,306.5,0,,0.08,0,24,0,0,22
Alice Cooper|||How You Gonna See Me Now|||NONE,Alice Cooper,How You Gonna See Me Now,Hard rock,Estados Unidos,0.481510681549119,0.2407553407745595,312,162,462,4,130,348.5,0,,0.3076923076923077,0,12,0,3,9
Jethro Tull|||Living in the Past|||NONE,Jethro Tull,Living in the Past,Rock progressivo,Reino Unido,0.48087264628141446,0.24043632314070723,300,150,450,3,196,311.6666666666667,0,,0.12,0,24,0,3,19
Del Shannon|||Runaway|||NONE,Del Shannon,Runaway,Rock,Estados Unidos,0.48078643206452887,0.24039321603226443,293,229,357,2,396,426.0,0,,0.08,0,24,0,0,23
Charlie Daniels Band|||The Devil Went Down to Georgia|||NONE,Charlie Daniels Band,The Devil Went Down to Georgia,Música country,Estados Unidos,0.4807779054271868,0.2403889527135934,300,150,450,4,192,329.5,0,,0.17391304347826086,0,22,0,3,14
John Lennon|||Jealous Guy|||NONE,John Lennon,Jealous Guy,Rock,Reino Unido,0.48045223916030655,0.24022611958015327,175,25,325,6,21,297.1666666666667,0,,0.25,0,23,0,4,11
Devo|||Time Out For Fun|||NONE,Devo,Time Out For Fun,New wave,Estados Unidos,0.48032598519705694,0.24016299259852847,331,181,481,3,267,336.3333333333333,0,,0.13636363636363635,0,21,0,3,17
Pat Benatar|||Hit Me with Your Best Shot|||NONE,Pat Benatar,Hit Me with Your Best Shot,Rock,Estados Unidos,0.47985540221524375,0.23992770110762188,299,254,344,2,257,259.5,0,,0.08,0,24,0,0,22
Oingo Boingo|||Just Another Day|||NONE,Oingo Boingo,Just Another Day,New wave,Estados Unidos,0.4798140042955852,0.2399070021477926,295,145,445,4,28,338.5,0,,0.2,0,19,0,4,5
James|||Sit Down|||NONE,James,Sit Down,Rock alternativo,Reino Unido,0.47936139419060636,0.23968069709530318,283,202,363,5,327,415.8,0,,0.22727272727272727,0,21,0,3,12
Creedence Clearwater Revival|||Green River|||NONE,Creedence Clearwater Revival,Green River,Swamp rock,Estados Unidos,0.4792709734707254,0.2396354867353627,306,259,352,3,333,366.0,0,,0.125,0,23,0,3,16
AC/DC|||Are You Ready|||NONE,AC/DC,Are You Ready,Hard rock,Austrália,0.4784042953164896,0.2392021476582448,285,216,354,2,343,375.5,0,,0.13333333333333333,0,14,0,0,6
Roy Orbison|||I Drove All Night|||NONE,Roy Orbison,I Drove All Night,Rock and roll,Estados Unidos,0.4780851980396298,0.2390425990198149,323,173,473,3,266,393.6666666666667,0,,0.13043478260869565,0,22,0,3,16
The Boomtown Rats|||I Don't Like Mondays|||NONE,The Boomtown Rats,I Don't Like Mondays,New wave,Irlanda,0.47784322269070595,0.23892161134535297,278,162,393,3,244,333.0,0,,0.13636363636363635,0,21,0,3,17
Iron Maiden|||Killers|||NONE,Iron Maiden,Killers,Heavy metal,Reino Unido,0.4776481675690613,0.23882408378453066,282,132,432,2,16,128.5,0,,0.14285714285714285,0,13,0,1,10
Rush|||Red Sector A|||NONE,Rush,Red Sector A,Rock progressivo,Canadá,0.4775108716461224,0.2387554358230612,289,244,334,2,263,264.0,0,,0.09090909090909091,0,21,0,0,17
Ramones|||Spider-Man|||NONE,Ramones,Spider-Man,Punk rock,Estados Unidos,0.4772403873872461,0.23862019369362306,287,137,437,2,38,214.5,0,,0.125,0,15,0,1,14
The Doors|||The End|||NONE,The Doors,The End,Rock psicodélico,Estados Unidos,0.4755084749827483,0.23775423749137414,190,40,340,6,24,139.66666666666666,0,,0.24,0,24,0,4,13
The Beatles|||In My Life|||NONE,The Beatles,In My Life,Rock,Reino Unido,0.47508465728837423,0.23754232864418712,168,18,318,4,101,258.25,0,,0.16666666666666666,0,23,0,3,18
The Verve|||Lucky Man|||NONE,The Verve,Lucky Man,Rock alternativo,Reino Unido,0.47432922878531747,0.23716461439265873,351,201,500,2,200,344.5,0,,0.14285714285714285,0,13,0,0,6
"The Ventures|||Walk, Don't Run|||NONE",The Ventures,"Walk, Don't Run",Surf rock,Estados Unidos,0.4743006255075318,0.2371503127537659,262,142,382,3,307,377.0,0,,0.12,0,24,0,3,22
Faith No More|||Evidence|||NONE,Faith No More,Evidence,Metal alternativo,Estados Unidos,0.47279434987753644,0.23639717493876822,352,262,443,2,353,395.5,0,,0.25,0,7,0,0,6
Faces|||Stay with Me|||NONE,Faces,Stay with Me,Rock,Reino Unido,0.47232568150583626,0.23616284075291813,210,60,360,2,115,259.5,0,,0.08,0,24,0,0,22
Aerosmith|||Remember (Walking in the Sand)|||NONE,Aerosmith,Remember (Walking in the Sand),Hard rock,Estados Unidos,0.4718587450386952,0.2359293725193476,305,226,384,3,235,296.0,0,,0.125,0,23,0,3,17
Bob Dylan|||Lay Lady Lay|||NONE,Bob Dylan,Lay Lady Lay,Folk,Estados Unidos,0.4718212057953353,0.23591060289766766,310,180,440,4,283,398.5,0,,0.16,0,24,0,3,20
The Black Crowes|||Thorn in my Pride|||NONE,The Black Crowes,Thorn in my Pride,Hard rock,Estados Unidos,0.4713664590627735,0.23568322953138676,316,204,428,4,296,382.5,0,,0.19047619047619047,0,20,0,3,15
Stevie Ray Vaughan & Double Trouble|||Crossfire|||NONE,Stevie Ray Vaughan & Double Trouble,Crossfire,Blues rock,Estados Unidos,0.47021644282403985,0.23510822141201992,304,208,400,4,338,404.75,0,,0.16,0,24,0,3,16
Bob Seger & the Silver Bullet Band|||Against the Wind|||NONE,Bob Seger & the Silver Bullet Band,Against the Wind,Classic rock,Estados Unidos,0.46949290048449294,0.23474645024224647,260,110,409,2,217,287.5,0,,0.08,0,24,0,0,23
Focus|||House of the king|||NONE,Focus,House of the king,Rock progressivo,Países Baixos,0.4694174773578132,0.2347087386789066,276,164,388,4,127,179.25,0,,0.19047619047619047,0,20,0,3,12
R.E.M.|||Drive|||NONE,R.E.M.,Drive,Rock alternativo,Estados Unidos,0.4690022907334063,0.23450114536670316,312,267,357,2,396,400.5,0,,0.09090909090909091,0,21,0,0,13
Carl Perkins|||Blue Suede Shoes|||NONE,Carl Perkins,Blue Suede Shoes,Rockabilly,Estados Unidos,0.4678479035676047,0.23392395178380235,278,233,323,2,328,331.5,0,,0.08,0,24,0,0,23
Cream|||White Room|||NONE,Cream,White Room,Rock psicodélico,Reino Unido,0.4678339085654632,0.2339169542827316,269,119,419,2,45,239.5,0,,0.08,0,24,0,1,23
John Lennon|||Mother|||NONE,John Lennon,Mother,Rock,Reino Unido,0.46633458275104317,0.23316729137552158,299,254,344,3,419,420.3333333333333,0,,0.125,0,23,0,3,17
Stray Cats|||Rock This Town|||NONE,Stray Cats,Rock This Town,Rockabilly,Estados Unidos,0.4658117291761046,0.2329058645880523,316,166,466,3,235,341.3333333333333,0,,0.13043478260869565,0,22,0,3,15
James Brown|||Get Up Sex Machine|||NONE,James Brown,Get Up Sex Machine,Soul,Estados Unidos,0.46572329125447537,0.23286164562723768,310,160,460,4,179,350.0,0,,0.17391304347826086,0,22,0,3,14
Badfinger|||Baby Blue|||NONE,Badfinger,Baby Blue,Power pop,Reino Unido,0.46477544547614325,0.23238772273807162,313,163,463,2,299,396.0,0,,0.09523809523809523,0,20,0,0,19
Aretha Franklin|||Respect|||NONE,Aretha Franklin,Respect,Soul,Estados Unidos,0.4646615408887472,0.2323307704443736,214,64,364,2,31,143.0,0,,0.08,0,24,0,1,23
The Animals|||Don't Let Me Be Misunderstood|||NONE,The Animals,Don't Let Me Be Misunderstood,Rock psicodélico,Reino Unido,0.4644398762950173,0.23221993814750866,220,175,265,2,225,231.5,0,,0.08,0,24,0,0,23
Steve Winwood|||While You See a Chance|||NONE,Steve Winwood,While You See a Chance,Rock,Reino Unido,0.46435294432577257,0.23217647216288628,268,166,370,2,269,317.0,0,,0.08,0,24,0,0,22
Elvis Presley|||It’s Now or Never|||NONE,Elvis Presley,It’s Now or Never,Rock and roll,Estados Unidos,0.46354968632874033,0.23177484316437016,299,184,414,2,384,438.0,0,,0.08,0,24,0,0,23
Buffalo Springfield|||For What It's Worth|||NONE,Buffalo Springfield,For What It's Worth,Folk rock,Estados Unidos,0.4628895853970479,0.23144479269852394,279,129,429,2,101,281.5,0,,0.08,0,24,0,0,23
Metallica|||Turn the Page|||NONE,Metallica,Turn the Page,Thrash metal,Estados Unidos,0.46253754649476564,0.23126877324738282,290,184,396,3,311,369.0,0,,0.1875,0,15,0,3,9
Eric Clapton|||After Midnight|||NONE,Eric Clapton,After Midnight,Rock,Reino Unido,0.46114751698844175,0.23057375849422088,240,90,390,4,28,305.75,0,,0.16,0,24,0,4,10
The Jimi Hendrix Experience|||Bold as Love|||NONE,The Jimi Hendrix Experience,Bold as Love,Rock psicodélico,Estados Unidos,0.459692767470014,0.229846383735007,277,127,427,3,120,320.6666666666667,0,,0.125,0,23,0,3,10
Elvis Presley|||Heartbreak Hotel|||NONE,Elvis Presley,Heartbreak Hotel,Rock and roll,Estados Unidos,0.45946643401084514,0.22973321700542257,228,78,378,2,96,270.0,0,,0.08,0,24,0,1,22
Johnny Rivers|||Do You Want to Dance?|||NONE,Johnny Rivers,Do You Want to Dance?,Rock,Estados Unidos,0.45918190805775283,0.22959095402887642,282,132,432,3,57,275.0,0,,0.12,0,24,0,4,21
The Kingsmen|||Louie Louie|||NONE,The Kingsmen,Louie Louie,Rock de garagem,Estados Unidos,0.4591236425769909,0.22956182128849545,335,185,485,3,29,297.3333333333333,0,,0.12,0,24,0,4,20
Arcadia|||Election Day|||NONE,Arcadia,Election Day,Synth-pop,Reino Unido,0.4590391367825242,0.2295195683912621,323,278,368,2,456,469.5,0,,0.09523809523809523,0,20,0,0,19
Bruce Dickinson|||All the Young Dudes|||NONE,Bruce Dickinson,All the Young Dudes,Heavy metal,Reino Unido,0.4586673249922826,0.2293336624961413,372,298,446,4,356,397.25,0,,0.19047619047619047,0,20,0,3,12
Joy Division|||Atmosphere|||NONE,Joy Division,Atmosphere,Pós-punk,Reino Unido,0.4583747720948342,0.2291873860474171,355,310,400,2,457,458.0,0,,0.09090909090909091,0,21,0,0,17
The Blues Brothers|||Everybody Need Somebody to Love|||NONE,The Blues Brothers,Everybody Need Somebody to Love,Blues,Estados Unidos,0.45820840203020174,0.22910420101510087,332,182,482,2,297,376.0,0,,0.08333333333333333,0,23,0,0,20
The Surfaris|||Wipe Out|||NONE,The Surfaris,Wipe Out,Surf rock,Estados Unidos,0.45656350155697084,0.22828175077848542,263,113,413,2,50,204.5,0,,0.08,0,24,0,1,14
"Neil Young and Crazy Horse|||Hey Hey, My My (Into the Black)|||NONE",Neil Young and Crazy Horse,"Hey Hey, My My (Into the Black)",Folk rock,Estados Unidos,0.4560644243624528,0.2280322121812264,295,247,343,2,269,291.5,0,,0.08333333333333333,0,23,0,0,10
Neil Young|||Heart of Gold|||NONE,Neil Young,Heart of Gold,Folk rock,Canadá,0.4558957667726324,0.2279478833863162,219,69,369,2,42,161.5,0,,0.08,0,24,0,1,22
The Beatles|||The Ballad of John and Yoko|||NONE,The Beatles,The Ballad of John and Yoko,Rock,Reino Unido,0.45551164941288236,0.22775582470644118,314,237,392,3,302,360.3333333333333,0,,0.125,0,23,0,3,6
Angra|||Rebirth|||NONE,Angra,Rebirth,Power metal,Brasil,0.45538440215939835,0.22769220107969917,297,251,344,2,299,321.0,0,,0.11764705882352941,0,16,0,0,13
George Harrison|||All Those Years Ago|||NONE,George Harrison,All Those Years Ago,Rock,Reino Unido,0.4550302012961257,0.22751510064806285,350,305,395,2,427,434.5,0,,0.08,0,24,0,0,14
Audioslave|||Cochise|||NONE,Audioslave,Cochise,Rock alternativo,Estados Unidos,0.4540204261055685,0.22701021305278424,282,237,327,2,479,489.5,0,,0.25,0,7,0,0,6
The Rolling Stones|||Honky Tonk Women|||NONE,The Rolling Stones,Honky Tonk Women,Rock,Reino Unido,0.45338007259489255,0.22669003629744627,281,131,431,4,63,283.0,0,,0.16,0,24,0,4,16
Herman's Hermits|||No Milk Today|||NONE,Herman's Hermits,No Milk Today,Rock,Reino Unido,0.45269998979458465,0.22634999489729232,306,231,382,2,417,452.5,0,,0.09090909090909091,0,21,0,0,14
Guns N' Roses|||Since I Don't Have You|||NONE,Guns N' Roses,Since I Don't Have You,Hard rock,Estados Unidos,0.45187448184144524,0.22593724092072262,370,246,495,2,370,428.5,0,,0.14285714285714285,0,13,0,0,12
Steve Miller Band|||Abracadabra|||NONE,Steve Miller Band,Abracadabra,Blues rock,Estados Unidos,0.4512294615029501,0.22561473075147506,281,131,431,2,242,324.0,0,,0.09523809523809523,0,20,0,0,19
Elvis Presley|||Love Me Tender|||NONE,Elvis Presley,Love Me Tender,Rock and roll,Estados Unidos,0.450710783522674,0.225355391761337,214,169,259,2,231,233.5,0,,0.08333333333333333,0,23,0,0,21
The Allman Brothers Band|||Melissa|||NONE,The Allman Brothers Band,Melissa,Southern rock,Estados Unidos,0.45032032471766115,0.22516016235883057,278,205,350,7,341,383.0,0,,0.35,0,19,0,3,9
Chuck Berry|||Roll Over Beethoven|||NONE,Chuck Berry,Roll Over Beethoven,Rock and roll,Estados Unidos,0.4498259252128882,0.2249129626064441,290,156,424,6,183,324.3333333333333,0,,0.24,0,24,0,3,13
Midnight Oil|||Forgotten Years|||NONE,Midnight Oil,Forgotten Years,Rock,Austrália,0.4485064879644725,0.22425324398223626,341,286,397,7,386,426.57142857142856,0,,0.3333333333333333,0,20,0,3,6
Soft Cell|||Tainted Love|||NONE,Soft Cell,Tainted Love,Synth-pop,Reino Unido,0.4480015407432613,0.22400077037163066,339,280,399,3,379,412.3333333333333,0,,0.13636363636363635,0,21,0,3,18
The Nixons|||Sister|||acústica,The Nixons,Sister,Pós-grunge,Estados Unidos,0.4474853849168033,0.22374269245840164,300,188,412,4,260,352.25,0,,0.18181818181818182,0,21,0,3,13
Edwyn Collins|||A Girl Like You|||NONE,Edwyn Collins,A Girl Like You,Pop rock,Reino Unido,0.446544262980384,0.223272131490192,358,313,403,2,392,411.0,0,,0.09523809523809523,0,20,0,0,14
AC/DC|||Hard as a Rock|||NONE,AC/DC,Hard as a Rock,Hard rock,Austrália,0.44565331876637787,0.22282665938318894,346,196,496,3,216,391.6666666666667,0,,0.2727272727272727,0,10,0,3,6
Supertramp|||Take the Long Way Home|||NONE,Supertramp,Take the Long Way Home,Rock progressivo,Reino Unido,0.4444805010399231,0.22224025051996155,287,137,437,2,242,320.0,0,,0.08,0,24,0,0,22
John Mellencamp|||R.O.C.K. in the U.S.A.|||NONE,John Mellencamp,R.O.C.K. in the U.S.A.,Rock,Estados Unidos,0.44408094676649457,0.22204047338324728,326,176,476,2,303,381.0,0,,0.08333333333333333,0,23,0,0,22
The Beatles|||Blackbird|||NONE,The Beatles,Blackbird,Rock,Reino Unido,0.4439743009976931,0.22198715049884654,222,72,372,3,211,347.3333333333333,0,,0.125,0,23,0,3,5
Bob Dylan|||Just Like a Woman|||NONE,Bob Dylan,Just Like a Woman,Folk,Estados Unidos,0.44276189342755295,0.22138094671377648,301,256,346,3,383,404.3333333333333,0,,0.12,0,24,0,3,20
The Cure|||A Night Like This|||NONE,The Cure,A Night Like This,Pós-punk,Reino Unido,0.4426147230778972,0.2213073615389486,365,320,410,3,391,395.0,0,,0.13636363636363635,0,21,0,3,17
The Beatles|||Sgt. Pepper's Lonely Hearts Club Band|||NONE,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,Rock,Reino Unido,0.44235867042995913,0.22117933521497957,267,117,417,8,103,324.0,0,,0.3333333333333333,0,23,0,3,9
Steve Winwood|||Valerie|||NONE,Steve Winwood,Valerie,Rock,Reino Unido,0.44142391625295924,0.22071195812647962,365,273,456,2,391,434.0,0,,0.08,0,24,0,0,19
Bob Seger & the Silver Bullet Band|||Night Moves|||NONE,Bob Seger & the Silver Bullet Band,Night Moves,Classic rock,Estados Unidos,0.44107088221695234,0.22053544110847617,305,155,455,3,75,345.0,0,,0.12,0,24,0,4,13
Soft Cell|||Torch|||NONE,Soft Cell,Torch,Synth-pop,Reino Unido,0.4409111744525763,0.22045558722628816,377,227,500,3,227,357.6666666666667,0,,0.13636363636363635,0,21,0,3,17
Judas Priest|||Worth Fighting For|||NONE,Judas Priest,Worth Fighting For,Heavy metal,Reino Unido,0.4407771064964397,0.22038855324821985,288,195,380,2,272,315.5,0,,0.11764705882352941,0,16,0,0,12
The Rolling Stones|||Ruby Tuesday|||NONE,The Rolling Stones,Ruby Tuesday,Rock,Reino Unido,0.44071120168994843,0.22035560084497421,296,251,341,2,428,429.0,0,,0.09090909090909091,0,21,0,0,17
Europe|||Always the Pretenders|||NONE,Europe,Always the Pretenders,Hard rock,Suécia,0.4404475986116884,0.2202237993058442,341,229,452,2,323,375.5,0,,0.11764705882352941,0,16,0,0,14
Soundgarden|||Fell on Black Days|||NONE,Soundgarden,Fell on Black Days,Grunge,Estados Unidos,0.44014290213182394,0.22007145106591197,330,262,398,2,394,426.0,0,,0.11764705882352941,0,16,0,0,6
The Beatles|||I Am the Walrus|||NONE,The Beatles,I Am the Walrus,Rock,Reino Unido,0.43879270536887033,0.21939635268443516,255,105,405,3,174,342.0,0,,0.125,0,23,0,3,17
"The Mamas & the Papas|||Monday, Monday|||NONE",The Mamas & the Papas,"Monday, Monday",Folk rock,Estados Unidos,0.43608945708454855,0.21804472854227427,325,175,475,3,229,311.3333333333333,0,,0.12,0,24,0,3,9
R.E.M.|||It's the End of the World as We Know It (And I Feel Fine)|||NONE,R.E.M.,It's the End of the World as We Know It (And I Feel Fine),Rock alternativo,Estados Unidos,0.43208040775386825,0.21604020387693412,293,159,427,4,247,313.5,0,,0.18181818181818182,0,21,0,3,16
The Beatles|||Michelle|||NONE,The Beatles,Michelle,Rock,Reino Unido,0.4318303990375157,0.21591519951875784,279,129,429,2,260,346.0,0,,0.08,0,24,0,0,21
Sublime|||Santeria|||NONE,Sublime,Santeria,Ska punk,Estados Unidos,0.4313945104446008,0.2156972552223004,363,250,475,2,359,412.0,0,,0.14285714285714285,0,13,0,0,6
The Troggs|||Wild Thing|||NONE,The Troggs,Wild Thing,Rock,Reino Unido,0.42792599664742687,0.21396299832371343,290,190,389,5,313,426.4,0,,0.2,0,24,0,3,17
Slade|||She Did it to Me|||NONE,Slade,She Did it to Me,Glam rock,Reino Unido,0.4268553255311015,0.21342766276555075,304,254,354,2,391,414.5,0,,0.16666666666666666,0,11,0,0,9
"The Beach Boys|||Fun, Fun, Fun|||NONE",The Beach Boys,"Fun, Fun, Fun",Rock,Estados Unidos,0.42681044946983876,0.21340522473491938,307,157,457,2,143,301.0,0,,0.08,0,24,0,0,21
Pink Floyd|||Have a Cigar|||NONE,Pink Floyd,Have a Cigar,Rock progressivo,Reino Unido,0.42669740446802557,0.21334870223401278,268,118,418,2,88,187.5,0,,0.1,0,19,0,1,10
The Beatles|||Ticket to Ride|||NONE,The Beatles,Ticket to Ride,Rock,Reino Unido,0.4266388583343661,0.21331942916718305,303,153,453,6,171,302.8333333333333,0,,0.25,0,23,0,3,6
Live|||Waterboy|||NONE,Live,Waterboy,Rock alternativo,Estados Unidos,0.42606786872829433,0.21303393436414716,323,278,368,2,413,421.0,0,,0.11764705882352941,0,16,0,0,15
Faith No More|||Midlife Crisis|||NONE,Faith No More,Midlife Crisis,Metal alternativo,Estados Unidos,0.4259317044544785,0.21296585222723924,221,176,266,2,301,306.0,0,,0.125,0,15,0,0,13
The Moody Blues|||Tuesday Afternoon|||NONE,The Moody Blues,Tuesday Afternoon,Rock progressivo,Reino Unido,0.4258176288235007,0.21290881441175036,253,103,403,2,87,189.5,0,,0.08,0,24,0,1,22
Dire Straits|||Lady Writer|||NONE,Dire Straits,Lady Writer,Rock,Reino Unido,0.4232269616611209,0.21161348083056045,359,209,500,2,346,420.5,0,,0.09523809523809523,0,20,0,0,16
Peter Frampton|||I Can't Stand It No More|||NONE,Peter Frampton,I Can't Stand It No More,Rock,Reino Unido,0.4229841768489695,0.21149208842448475,313,174,452,3,290,397.3333333333333,0,,0.125,0,23,0,3,16
The Rolling Stones|||Lady Jane|||NONE,The Rolling Stones,Lady Jane,Rock,Reino Unido,0.4221291519032565,0.21106457595162825,290,177,404,2,389,442.5,0,,0.09523809523809523,0,20,0,0,9
Stray Cats|||Stray Cat Strut|||NONE,Stray Cats,Stray Cat Strut,Rockabilly,Estados Unidos,0.4217816723707521,0.21089083618537605,300,150,450,3,225,331.6666666666667,0,,0.12,0,24,0,3,20
The Doors|||Alabama Song (Whisky Bar)|||NONE,The Doors,Alabama Song (Whisky Bar),Rock psicodélico,Estados Unidos,0.42060697522683943,0.21030348761341972,284,239,329,2,410,411.5,0,,0.09090909090909091,0,21,0,0,17
Aerosmith|||Angel|||NONE,Aerosmith,Angel,Hard rock,Estados Unidos,0.41901046856947166,0.20950523428473583,299,241,357,4,263,316.0,0,,0.3333333333333333,0,11,0,3,8
Rita Lee & Tutti Frutti|||Agora Só Falta Você|||NONE,Rita Lee & Tutti Frutti,Agora Só Falta Você,Pop rock,Brasil,0.6952367534267423,0.2085710260280227,327,252,402,1,494,494.0,0,,0.5,0,1,1,0,1
Rush|||Red Barchetta|||NONE,Rush,Red Barchetta,Rock progressivo,Canadá,0.4165763650386517,0.20828818251932585,307,262,352,2,294,295.5,0,,0.09090909090909091,0,21,0,0,17
Twisted Sister|||The Price|||NONE,Twisted Sister,The Price,Glam metal,Estados Unidos,0.41579122915948924,0.20789561457974462,353,203,500,2,292,379.0,0,,0.18181818181818182,0,10,0,0,8
The Trashmen|||Surfin' Bird|||NONE,The Trashmen,Surfin' Bird,Rock de garagem,Estados Unidos,0.41405793568174454,0.20702896784087227,290,232,347,5,366,397.6,0,,0.23809523809523808,0,20,0,3,12
Van Halen|||Hot for Teacher|||NONE,Van Halen,Hot for Teacher,Hard rock,Estados Unidos,0.4133720023447257,0.20668600117236285,358,294,422,2,338,368.0,0,,0.2857142857142857,0,6,0,0,5
Thirty Seconds to Mars|||Kings and Queens|||NONE,Thirty Seconds to Mars,Kings and Queens,Rock alternativo,Estados Unidos,0.4080629952677243,0.20403149763386216,274,124,424,2,323,402.0,0,,0.2222222222222222,0,8,0,0,6
Bruce Hornsby and the Range|||The Way It Is|||NONE,Bruce Hornsby and the Range,The Way It Is,Classic rock,Estados Unidos,0.4076094575760812,0.2038047287880406,355,310,400,2,479,488.5,0,,0.1,0,19,0,0,12
The Beatles|||The Fool on the Hill|||NONE,The Beatles,The Fool on the Hill,Rock,Reino Unido,0.40569217646251,0.202846088231255,281,131,431,2,248,346.5,0,,0.08333333333333333,0,23,0,0,21
